ID,Recept_ID,Élelmiszerek,Élelmiszer ID,Mennyiség,Mértékegység,Tipus,Kötés
383,45,Bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
384,46,Zabpehely,204,20,g,FŐ_MAKRO,R46-A
385,46,Csokoládés növényi fehérjepor,43,30,g,KÖTÖTT,R46-A
386,46,Chia mag,26,15,g,KÖTÖTT,R46-A
387,46,Növényi tej,102,200,ml,KÖTÖTT,R46-A
388,46,Málna,119,50,g,KIEGÉSZÍTŐ,NULL
389,46,Vanília aroma,194,1,pár csepp,ÍZESÍTŐ,NULL
390,46,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
391,47,Cukkini,44,75,g,KIEGÉSZÍTŐ,NULL
392,47,Darált pulykamell,47,125,g,FŐ_MAKRO,R47-A
393,47,Vöröshagyma,199,0.5,db,ÍZESÍTŐ,NULL
394,47,Paradicsompüré,140,100,g,KÖTÖTT,R47-A
395,47,Kókuszjoghurt,100,50,g,FŐ_MAKRO,NULL
396,47,Szerecsendió,247,1,csipet,ÍZESÍTŐ,NULL
397,47,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
398,47,Bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
399,48,Teljes kiőrlésű keksz (Gullon),78,20,g,FŐ_MAKRO,NULL
400,48,Eper,59,70,g,KIEGÉSZÍTŐ,NULL
401,48,Kókuszjoghurt,100,100,g,FŐ_MAKRO,R48-A
402,48,Vaníliás vegán fehérjepor,196,20,g,KÖTÖTT,R48-A
403,48,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
404,48,Vanília aroma,194,1,pár csepp,ÍZESÍTŐ,NULL
405,48,Citromlé,31,1,pár csepp,ÍZESÍTŐ,NULL
406,49,Virsli,264,1,db (60g),FŐ_MAKRO,NULL
407,49,Kovászos kenyér (teljes kiőrlésű),106,0.5,szelet (20g),FŐ_MAKRO,NULL
408,49,Kígyóuborka,98,100,g,KIEGÉSZÍTŐ,NULL
409,49,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
410,49,Curry por,38,1,ízlés szerint,ÍZESÍTŐ,NULL
411,49,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
412,49,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
413,49,Citromlé,31,1,pici,ÍZESÍTŐ,NULL
414,50,Paprika,137,150,g,KIEGÉSZÍTŐ,NULL
415,50,Darált marhahús,46,140,g,FŐ_MAKRO,NULL
416,50,Basmati rizs,18,30,g,FŐ_MAKRO,NULL
417,50,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
418,50,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
419,50,Paradicsompüré,140,70,ml,KIEGÉSZÍTŐ,NULL
420,50,Víz,197,100,ml,KIEGÉSZÍTŐ,NULL
421,50,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
422,50,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
423,51,Cukkini,44,1,db,KIEGÉSZÍTŐ,NULL
424,51,Darált pulykamell,47,130,g,FŐ_MAKRO,NULL
425,51,Paradicsompüré (passata),140,100,ml,KIEGÉSZÍTŐ,NULL
426,51,Vöröshagyma,199,1,db,ÍZESÍTŐ,NULL
427,51,Basmati rizs,18,25,g,FŐ_MAKRO,NULL
428,51,Olaj,132,1,teáskanál,FŐ_MAKRO,NULL
429,51,Só,165,1,csipet,ÍZESÍTŐ,NULL
430,51,Bors,226,1,csipet,ÍZESÍTŐ,NULL
431,52,Alma,7,1,db,FŐ_MAKRO,NULL
432,52,Zabliszt,203,40,g,FŐ_MAKRO,R52-A
433,52,Tojás,183,1,db,KÖTÖTT,R52-A
434,52,Növényi tej,102,15,ml,KÖTÖTT,R52-A
435,52,Só,165,1,csipet,ÍZESÍTŐ,NULL
436,52,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
437,52,Őrölt fahéj,63,1,ízlés szerint,ÍZESÍTŐ,NULL
438,52,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
439,53,Csirkemellfilé,42,150,g,FŐ_MAKRO,R53-A
440,53,Vöröshagyma,199,0.5,db,KIEGÉSZÍTŐ,NULL
441,53,Paprika,137,0.5,db,KIEGÉSZÍTŐ,NULL
442,53,Paradicsom,139,30,g,KIEGÉSZÍTŐ,NULL
443,53,Kókuszzsír,103,0.5,teáskanál,FŐ_MAKRO,NULL
444,53,Savanyúkáposzta,161,200,g,KIEGÉSZÍTŐ,NULL
445,53,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
446,53,Vegán tejföl,180,30,g,KÖTÖTT,R53-A
447,53,Zabliszt,203,1,teáskanál,KÖTÖTT,R53-A
448,53,Víz / Csirkealaplé,197 / 41,100,ml,KÖTÖTT,R53-A
449,53,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
450,53,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
451,53,Őrölt kömény,56,1,ízlés szerint,ÍZESÍTŐ,NULL
452,53,Édesnemes pirospaprika,52,1,ízlés szerint,ÍZESÍTŐ,NULL
453,53,Füstölt pirospaprika,72,1,ízlés szerint,ÍZESÍTŐ,NULL
454,54,Tojás,183,1,db,FŐ_MAKRO,R54-A
455,54,Cukrozatlan kakaópor,229,15,g,KÖTÖTT,R54-A
456,54,Kukoricakeményítő,109,15,g,KÖTÖTT,R54-A
457,54,Édesítőszer,54,2,evőkanál,ÍZESÍTŐ,NULL
458,54,Só,165,1,csipet,ÍZESÍTŐ,NULL
459,54,Vegán mascarpone,260,50,g,FŐ_MAKRO,R54-B
460,54,Zselatin,268,5,g,KÖTÖTT,R54-B
461,54,Víz,197,2,evőkanál,KÖTÖTT,R54-B
462,54,Vanília aroma,194,1,ízlés szerint,ÍZESÍTŐ,NULL
463,54,Rumaroma,156,1,ízlés szerint,ÍZESÍTŐ,NULL
464,55,Sonka,166,100,g,FŐ_MAKRO,NULL
465,55,Avokádó,13,50,g,FŐ_MAKRO,NULL
466,55,Petrezselyem / Snidling,142 / 126,1,evőkanál,ÍZESÍTŐ,NULL
467,55,Citromlé,31,1,teáskanál,ÍZESÍTŐ,NULL
468,55,Só,165,1,csipet,ÍZESÍTŐ,NULL
469,55,Feketebors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
470,56,Szardínia konzerv,271,1,doboz,FŐ_MAKRO,NULL
471,56,Teljes kiőrlésű kenyér,211,50,g,FŐ_MAKRO,NULL
472,56,Lilahagyma,115,0.25,db,KIEGÉSZÍTŐ,NULL
473,56,Citromlé,31,2,teáskanál,ÍZESÍTŐ,NULL
474,56,Kapor (vagy petrezselyem),90 / 142,1,evőkanál,ÍZESÍTŐ,NULL
475,56,Só,165,1,csipet,ÍZESÍTŐ,NULL
476,56,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
477,57,Eper,59,100,g,FŐ_MAKRO,R57-A
478,57,Ribizli / Áfonya,150 / 14,50,g,KÖTÖTT,R57-A
479,57,Víz,197,30,ml,KÖTÖTT,R57-A
480,57,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
481,57,Menta,125,0.5,szál,ÍZESÍTŐ,NULL
482,57,Citromlé,31,10,ml,ÍZESÍTŐ,NULL
483,58,Zabliszt,203,30,g,FŐ_MAKRO,R58-A
484,58,Vegán vaj,192,20,g,KÖTÖTT,R58-A
485,58,Édesítőszer,54,1,kevés,ÍZESÍTŐ,NULL
486,58,Tojás,183,1,db,KÖTÖTT,R58-A
487,58,Hideg víz,197,0.5,evőkanál,KÖTÖTT,R58-A
488,58,Bogyós gyümölcs,60,50,g,FŐ_MAKRO,R58-B
489,58,Vegán habtejszín,252,30,ml,KÖTÖTT,R58-B
490,58,Zabliszt (töltelék),203,0.5,evőkanál,KÖTÖTT,R58-B
491,58,Vanília aroma,194,1,pár csepp,ÍZESÍTŐ,NULL
492,59,Csirkemellfilé,42,150,g,FŐ_MAKRO,R59-A
493,59,Vöröshagyma,199,1,db,KIEGÉSZÍTŐ,NULL
494,59,Sárgarépa,160,40,g,KIEGÉSZÍTŐ,NULL
495,59,Ananász,9,20,g,KIEGÉSZÍTŐ,NULL
496,59,Paradicsompüré,140,100,g,KÖTÖTT,R59-A
497,59,Ecet,50,0.5,evőkanál,KÖTÖTT,R59-A
498,59,Light szójaszósz,236,0.5,evőkanál,KÖTÖTT,R59-A
499,59,Zabliszt,203,10,g,KÖTÖTT,R59-A
500,59,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
501,59,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
502,59,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
503,59,Őrölt édeskömény,57,1,csipet,ÍZESÍTŐ,NULL
504,59,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
505,59,Víz,197,150,ml,KÖTÖTT,R59-A
506,59,Basmati rizs,18,40,g,FŐ_MAKRO,NULL
507,60,Édesburgonya,53,120,g,FŐ_MAKRO,NULL
508,60,Vegán vaj,192,10,g,FŐ_MAKRO,NULL
509,60,Sonka,166,50,g,FŐ_MAKRO,NULL
510,60,Só,165,1,csipet,ÍZESÍTŐ,NULL
511,60,Bors,226,1,csipet,ÍZESÍTŐ,NULL
512,61,Zabliszt,203,60,g,FŐ_MAKRO,R61-A
513,61,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
514,61,Kókuszzsír,103,20,g,KÖTÖTT,R61-A
515,61,Cukkini,44,75,g,KÖTÖTT,R61-A
516,61,Őrölt fahéj,63,0.5,kávéskanál,ÍZESÍTŐ,NULL
517,61,Vanília,194,1,ízlés szerint,ÍZESÍTŐ,NULL
518,61,Tojás,183,1,db,KÖTÖTT,R61-A
519,61,Sütőpor,170,0.5,csomag,KÖTÖTT,R61-A
520,61,Dió,45,20,g,FŐ_MAKRO,NULL
521,61,Só,165,1,csipet,ÍZESÍTŐ,NULL
522,62,Tojásfehérje,275,1,db,FŐ_MAKRO,R62-A
523,62,Cukrozatlan kakaópor,229,0.5,evőkanál,KÖTÖTT,R62-A
524,62,Sütőpor,170,0.3,csomag,KÖTÖTT,R62-A
525,62,Vegán fehérjepor,196,10,g,KÖTÖTT,R62-A
526,62,Só,165,1,csipet,ÍZESÍTŐ,NULL
527,62,Vegán mascarpone,260,50,g,FŐ_MAKRO,NULL
528,62,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
529,62,Vanília aroma,194,1,pár csepp,ÍZESÍTŐ,NULL
530,63,Avokádó,13,70,g,FŐ_MAKRO,R63-A
531,63,Cukrozatlan kakaópor,229,1,evőkanál,KÖTÖTT,R63-A
532,63,Csokoládés növényi fehérjepor,43,30,g,KÖTÖTT,R63-A
533,63,Növényi tej,102,4,evőkanál,KÖTÖTT,R63-A
534,63,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
535,63,Vanília aroma,194,1,pár csepp,ÍZESÍTŐ,NULL
536,63,Só,165,1,csipet,ÍZESÍTŐ,NULL
537,64,Chia mag,26,20,g,FŐ_MAKRO,R64-A
538,64,Kókusztej (ital),102,200,ml,KÖTÖTT,R64-A
539,64,Fehérjepor,196,20,g,KÖTÖTT,R64-A
540,64,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
541,64,Mogyoróvaj,127,10,g,FŐ_MAKRO,NULL
542,64,Kókuszchips,99,15,g,KIEGÉSZÍTŐ,NULL
543,65,Fekete bab (konzerv),64,30,g,FŐ_MAKRO,R65-A
544,65,Keserű kakaópor,229,1,evőkanál,KÖTÖTT,R65-A
545,65,Zabliszt,203,5,g,KÖTÖTT,R65-A
546,65,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
547,65,Kókuszzsír,103,0.5,teáskanál,KÖTÖTT,R65-A
548,65,Vanília aroma,194,1,evőkanál,ÍZESÍTŐ,NULL
549,65,Sütőpor,170,0.5,teáskanál,KÖTÖTT,R65-A
550,65,Étcsokoládé (min. 70%),34,10,g,KIEGÉSZÍTŐ,NULL
551,66,Tojás,183,2,db,FŐ_MAKRO,NULL
552,66,Csiperkegomba,77,100,g,KIEGÉSZÍTŐ,NULL
553,66,Kovászos kenyér (teljes kiőrlésű),106,0.5,szelet (20g),FŐ_MAKRO,NULL
554,66,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
555,66,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
556,66,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
557,66,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
558,66,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
559,67,Tojás (keményre főtt),183,2,db,FŐ_MAKRO,R67-A
560,67,Kovászos kenyér (teljes kiőrlésű),106,0.5,szelet (20g),FŐ_MAKRO,NULL
561,67,Kókuszjoghurt,100,1,evőkanál,KÖTÖTT,R67-A
562,67,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
563,67,Petrezselyem / Snidling,142 / 126,1,teáskanál,ÍZESÍTŐ,NULL
564,67,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
565,67,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
566,68,Tojás (keményre főtt),183,2,db,FŐ_MAKRO,NULL
567,68,Kovászos kenyér (teljes kiőrlésű),106,0.5,szelet (20g),FŐ_MAKRO,NULL
568,68,Céklás humusz,25,50,g,FŐ_MAKRO,NULL
569,68,Kapor (friss),90,1,ízlés szerint,ÍZESÍTŐ,NULL
570,68,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
571,68,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
572,69,Tojás,183,2,db,FŐ_MAKRO,NULL
573,69,Kovászos kenyér (teljes kiőrlésű),106,0.5,szelet (20g),FŐ_MAKRO,NULL
574,69,Sárgarépa,160,50,g,KIEGÉSZÍTŐ,NULL
575,69,Zellerszár,172,50,g,KIEGÉSZÍTŐ,NULL
576,69,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
577,69,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
578,70,Tojás,183,2,db,FŐ_MAKRO,NULL
579,70,Avokádó,13,50,g,FŐ_MAKRO,NULL
580,70,Lime,116,1,teáskanál,ÍZESÍTŐ,NULL
581,70,Lilahagyma,115,15,g,ÍZESÍTŐ,NULL
582,70,Korianderlevél (friss),105,1,kis csokor,ÍZESÍTŐ,NULL
583,70,Só,165,1,csipet,ÍZESÍTŐ,NULL
584,70,Kovászos kenyér,106,40,g,FŐ_MAKRO,NULL
585,71,Virsli,264,1,db (60g),FŐ_MAKRO,NULL
586,71,Kovászos kenyér (teljes kiőrlésű),106,1,szelet (30g),FŐ_MAKRO,NULL
587,71,Sárgarépa,160,50,g,KIEGÉSZÍTŐ,NULL
588,71,Szárzeller,172,50,g,KIEGÉSZÍTŐ,NULL
589,71,Dijoni mustár (cukormentes),49,1,teáskanál,ÍZESÍTŐ,NULL
590,71,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
591,71,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
592,72,Burgonya,216,150,g,FŐ_MAKRO,R72-A
593,72,Vöröshagyma,199,0.5,db,ÍZESÍTŐ,NULL
594,72,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
595,72,Kókuszzsír,103,1,teáskanál,KÖTÖTT,R72-A
596,72,Zabliszt,203,10,g,KÖTÖTT,R72-A
597,72,Növényi tej,102,100,ml,KÖTÖTT,R72-A
598,72,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
599,72,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
600,72,Szerecsendió,247,1,csipet,ÍZESÍTŐ,NULL
601,72,Rozmaring,155,1,kevés,ÍZESÍTŐ,NULL
602,73,Sárgarépa,160,100,g,KIEGÉSZÍTŐ,NULL
603,73,Fehérrépa (petrezselyemgyökér),242,50,g,KIEGÉSZÍTŐ,NULL
604,73,Zöldborsó konzerv,208,50,g,KIEGÉSZÍTŐ,NULL
605,73,Alma,7,0.5,db,KIEGÉSZÍTŐ,NULL
606,73,Csemegeuborka,33,3,db,KIEGÉSZÍTŐ,NULL
607,73,Cukormentes majonéz,36,30,g,FŐ_MAKRO,NULL
608,73,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
609,74,Vöröshagyma,199,1,db,ÍZESÍTŐ,NULL
610,74,Kókuszzsír,132 / 103,1,teáskanál,FŐ_MAKRO,NULL
611,74,Pirospaprika,75,1,ízlés szerint,ÍZESÍTŐ,NULL
612,74,Burgonya,216,70,g,FŐ_MAKRO,R74-A
613,74,Kelkáposzta,95,20,g,KIEGÉSZÍTŐ,NULL
614,74,Őrölt kömény,56,1,ízlés szerint,ÍZESÍTŐ,NULL
615,74,Só,165,1,csipet,ÍZESÍTŐ,NULL
616,74,Víz / Zöldségalaplé,197 / 5,400,ml,KÖTÖTT,R74-A
617,74,Virsli,264,50,g,FŐ_MAKRO,NULL
618,74,Vegán tejföl,180,25,g,KÖTÖTT,R74-A
619,74,Zabliszt,203,1,evőkanál,KÖTÖTT,R74-A
620,75,Tojásfehérje,275,60,ml,FŐ_MAKRO,R75-A
621,75,Vegán fehérjepor,196,10,g,KÖTÖTT,R75-A
622,75,Növényi tej,102,30,ml,KÖTÖTT,R75-A
623,75,Teljes kiőrlésű kenyér,106,2,szelet (60g),FŐ_MAKRO,NULL
624,75,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
625,75,Vanília aroma,194,1,ízlés szerint,ÍZESÍTŐ,NULL
626,75,Őrölt fahéj,63,1,csipet,ÍZESÍTŐ,NULL
627,75,Kókuszzsír,103,10,g,FŐ_MAKRO,NULL
628,75,Áfonya (fagyasztott),14,100,g,KIEGÉSZÍTŐ,NULL
629,75,Mogyoróvaj,127,15,g,FŐ_MAKRO,NULL
630,76,Tojás,183,2,db,FŐ_MAKRO,NULL
631,76,Vegyes salátalevél,159,1,marék,KIEGÉSZÍTŐ,NULL
632,76,Avokádó,13,50,g,FŐ_MAKRO,NULL
633,76,Koktélparadicsom,104,60,g,KIEGÉSZÍTŐ,NULL
634,76,Paprika,137,40,g,KIEGÉSZÍTŐ,NULL
635,76,Kígyóuborka,98,40,g,KIEGÉSZÍTŐ,NULL
636,76,Újhagyma / Vöröshagyma,258 / 199,1,szál / 0.5 db,ÍZESÍTŐ,NULL
637,76,Mandula (pirított),120,10,g,FŐ_MAKRO,NULL
638,76,Citromlé,31,0.5,db,ÍZESÍTŐ,NULL
639,76,Só,165,1,csipet,ÍZESÍTŐ,NULL
640,76,Fekete bors,226,1,csipet,ÍZESÍTŐ,NULL
641,76,Fehérborecet,50,0.5,evőkanál,ÍZESÍTŐ,NULL
642,76,Cukormentes mustár,37,0.5,evőkanál,ÍZESÍTŐ,NULL
643,76,Olívaolaj,132,0.5,evőkanál,FŐ_MAKRO,NULL
644,77,Quinoa,148,50,g,FŐ_MAKRO,R77-A
645,77,Víz,197,150,ml,KÖTÖTT,R77-A
646,77,Füstölt lazac,71,90,g,FŐ_MAKRO,NULL
647,77,Bébispenót,20,100,g,KIEGÉSZÍTŐ,NULL
648,77,Retek,149,50,g,KIEGÉSZÍTŐ,NULL
649,77,Avokádó,13,30,g,FŐ_MAKRO,NULL
650,77,Olívaolaj,132,1,teáskanál,FŐ_MAKRO,NULL
651,77,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
652,77,Kapor (friss),90,1,ízlés szerint,ÍZESÍTŐ,NULL
653,77,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
654,77,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
728,78,Tojás,183,2,db,FŐ_MAKRO,R78-A
729,78,Füstölt lazac,71,70,g,KÖTÖTT,R78-A
730,78,Kapor (friss),90,1,evőkanál,ÍZESÍTŐ,NULL
731,78,Újhagyma / Snidling,258 / 126,1,szál,ÍZESÍTŐ,NULL
732,78,Mandulaliszt,121,1,evőkanál,KÖTÖTT,R78-A
733,78,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
734,78,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
735,79,Kovászos kenyér (teljes kiőrlésű),106,1,szelet (30g),FŐ_MAKRO,NULL
736,79,Füstölt lazac,71,50,g,FŐ_MAKRO,NULL
737,79,Kígyóuborka,98,30,g,KIEGÉSZÍTŐ,NULL
738,79,Citromlé,31,0.5,teáskanál,ÍZESÍTŐ,NULL
739,79,Kapor / Snidling,90 / 126,1,ízlés szerint,ÍZESÍTŐ,NULL
740,80,Tojás,183,2,db,FŐ_MAKRO,NULL
741,80,Füstölt lazac,71,70,g,FŐ_MAKRO,NULL
742,80,Spárga,168,5,szál (85g),KIEGÉSZÍTŐ,NULL
743,80,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
744,80,Kapor / Snidling,90 / 126,1,ízlés szerint,ÍZESÍTŐ,NULL
745,80,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
746,80,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
747,80,Kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
748,81,Tojás,183,2,db,FŐ_MAKRO,NULL
749,81,Kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
750,81,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
751,81,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
752,81,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
753,81,Füstölt paprika,72,1,csipet,ÍZESÍTŐ,NULL
754,81,Petrezselyem (friss),142,1,kevés,ÍZESÍTŐ,NULL
755,82,Füstölt pulykamell sonka,73,50,g,FŐ_MAKRO,NULL
756,82,Kovászos kenyér (teljes kiőrlésű),106,1,szelet (30g),FŐ_MAKRO,NULL
757,82,Vegyes zöldsaláta,159,100,g,KIEGÉSZÍTŐ,NULL
758,82,Fekete olívabogyó,65,5,db (20g),KIEGÉSZÍTŐ,NULL
759,82,Olívaolaj,132,1,teáskanál,FŐ_MAKRO,NULL
760,82,Balzsamecet,16,0.5,teáskanál,ÍZESÍTŐ,NULL
761,82,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
762,82,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
763,83,Kovászos kenyér (teljes kiőrlésű),106,1,szelet (30g),FŐ_MAKRO,NULL
764,83,Füstölt pulykamell sonka,73,50,g,FŐ_MAKRO,NULL
765,83,Kígyóuborka,98,30,g,KIEGÉSZÍTŐ,NULL
766,83,Retek,149,30,g,KIEGÉSZÍTŐ,NULL
767,83,Snidling (Metélőhagyma),126,1,ízlés szerint,ÍZESÍTŐ,NULL
768,83,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
769,83,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
770,84,Csirkemellfilé,42,140,g,FŐ_MAKRO,NULL
771,84,Quinoa,148,50,g,FŐ_MAKRO,R84-A
772,84,Víz / Alaplé,197 / 5,150,ml,KÖTÖTT,R84-A
773,84,Lilahagyma,115,1,db,KIEGÉSZÍTŐ,NULL
774,84,Kaliforniai paprika,89,1,db,KIEGÉSZÍTŐ,NULL
775,84,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
776,84,Oregánó,134,1,teáskanál,ÍZESÍTŐ,NULL
777,84,Kakukkfű,88,1,teáskanál,ÍZESÍTŐ,NULL
778,84,Fokhagyma granulátum,68,0.5,teáskanál,ÍZESÍTŐ,NULL
779,84,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
780,84,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
781,85,Lazacfilé,112,150,g,FŐ_MAKRO,NULL
782,85,Basmati rizs,18,40,g,FŐ_MAKRO,NULL
783,85,Fokhagyma,67,2,gerezd,ÍZESÍTŐ,NULL
784,85,Lime,116,0.5,db,ÍZESÍTŐ,NULL
785,85,Chili pehely / Friss chili,28,1,ízlés szerint,ÍZESÍTŐ,NULL
786,85,Só,165,1,csipet,ÍZESÍTŐ,NULL
787,85,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
788,86,Marhafelsál,123,150,g,FŐ_MAKRO,NULL
789,86,Hajdina,80,50,g,FŐ_MAKRO,R86-A
790,86,Víz,197,150,ml,KÖTÖTT,R86-A
791,86,Csiperkegomba,77,200,g,KIEGÉSZÍTŐ,NULL
792,86,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
793,86,Kakukkfű,88,1,teáskanál,ÍZESÍTŐ,NULL
794,86,Fokhagyma granulátum,68,1,teáskanál,ÍZESÍTŐ,NULL
795,86,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
796,86,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
797,87,Marhafelsál,123,150,g,FŐ_MAKRO,NULL
798,87,Kuszkusz (teljes kiőrlésű),111,50,g,FŐ_MAKRO,R87-A
799,87,Forró víz,197,100,ml,KÖTÖTT,R87-A
800,87,Paprika,137,200,g,KIEGÉSZÍTŐ,NULL
801,87,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
802,87,Füstölt paprika,72,1,teáskanál,ÍZESÍTŐ,NULL
803,87,Koriander (őrölt),105,1,teáskanál,ÍZESÍTŐ,NULL
804,87,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
805,87,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
806,88,Marhahús felsál,123,150,g,FŐ_MAKRO,NULL
807,88,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,NULL
808,88,Brokkoli,21,1,db,KIEGÉSZÍTŐ,NULL
809,88,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
810,88,Rozmaring,155,1,teáskanál,ÍZESÍTŐ,NULL
811,88,Fokhagyma granulátum,68,1,teáskanál,ÍZESÍTŐ,NULL
812,88,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
813,88,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
814,89,Marhafelsál,123,150,g,FŐ_MAKRO,NULL
815,89,Vöröslencse,200,50,g,FŐ_MAKRO,NULL
816,89,Karfiol,92,0.5,db,KIEGÉSZÍTŐ,NULL
817,89,Kókuszolaj,103,1,teáskanál,FŐ_MAKRO,NULL
818,89,Római kömény,154,1,teáskanál,ÍZESÍTŐ,NULL
819,89,Koriander (őrölt),105,0.5,teáskanál,ÍZESÍTŐ,NULL
820,89,Chili pehely,28,1,csipet,ÍZESÍTŐ,NULL
821,89,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
822,89,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
823,90,Marhahús felsál,123,150,g,FŐ_MAKRO,NULL
824,90,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,NULL
825,90,Brokkoli,21,1,db,KIEGÉSZÍTŐ,NULL
826,90,Kókuszolaj,103,5,g,FŐ_MAKRO,NULL
827,90,Rozmaring,155,1,teáskanál,ÍZESÍTŐ,NULL
828,90,Fokhagyma granulátum,68,0.5,teáskanál,ÍZESÍTŐ,NULL
829,90,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
830,90,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
831,91,Tojás,183,2,db,FŐ_MAKRO,NULL
832,91,Kovászos kenyér (teljes kiőrlésű),106,20,g,FŐ_MAKRO,NULL
833,91,Paprika,137,30,g,KIEGÉSZÍTŐ,NULL
